rpf,x,y,rot
RPf_00335_intact_mesh.png,1619.0,330.0,113.32803550141482
RPf_00340_intact_mesh.png,2942.0,1149.0,71.32277508699742
RPf_00333_intact_mesh.png,943.0,79.0,-65.49627538532889
RPf_00343_intact_mesh.png,3287.0,351.0,-41.4353323545986
RPf_00339_intact_mesh.png,2429.0,90.0,265.46131265901516
RPf_00341_intact_mesh.png,2861.0,409.0,75.21698012152352
RPf_00334_intact_mesh.png,1618.0,1191.0,82.937948902711
RPf_00336_intact_mesh.png,2056.0,1240.0,-98.7277001881905
RPf_00330_intact_mesh.png,0.0,591.0,282.52236022452
RPf_00337_intact_mesh.png,2096.0,746.0,103.86790248205617
RPf_00332_intact_mesh.png,427.0,479.0,-29.896274166995656
RPf_00342_intact_mesh.png,3357.0,942.0,263.1823790613054
RPf_00331_intact_mesh.png,14.0,0.0,155.179821565182
RPf_00338_intact_mesh.png,2454.0,1370.0,44.94418494634174
