rpf,x,y,rot
RPf_00429_intact_mesh.png,1323.0,1455.0,-332.22264153146796
RPf_00431_intact_mesh.png,717.0,1451.0,69.62752896518944
RPf_00434_intact_mesh.png,1564.0,0.0,200.4767482161145
RPf_00432_intact_mesh.png,215.0,1334.0,-33.86573764089153
RPf_00435_intact_mesh.png,1419.0,264.0,-156.28364843694777
RPf_00428_intact_mesh.png,1143.0,1813.0,-200.8847700567527
RPf_00436_intact_mesh.png,1038.0,363.0,211.34233609117584
RPf_00437_intact_mesh.png,472.0,352.0,97.2827736692743
RPf_00430_intact_mesh.png,1278.0,930.0,124.16023058162396
RPf_00433_intact_mesh.png,0.0,1569.0,-182.1823870525588
