rpf,x,y,rot
RPf_00620_intact_mesh.png,2501.0,1161.0,-135.10398314154693
RPf_00613_intact_mesh.png,3202.0,2304.0,162.99374922097337
RPf_00621_intact_mesh.png,1778.0,827.0,137.3960853439765
RPf_00612_intact_mesh.png,3965.0,2281.0,178.50715788282332
RPf_00619_intact_mesh.png,3231.0,1473.0,155.02010442163044
RPf_00623_intact_mesh.png,496.0,810.0,171.92331997579458
RPf_00622_intact_mesh.png,1188.0,925.0,154.17298337963044
RPf_00625_intact_mesh.png,2150.0,708.0,67.8252196281415
RPf_00627_intact_mesh.png,562.0,170.0,211.11046482923223
RPf_00624_intact_mesh.png,0.0,552.0,44.854934864457185
RPf_00626_intact_mesh.png,1281.0,0.0,188.6754654058964
