rpf,x,y,rot
RPf_00507_intact_mesh.png,1472.0,353.0,-205.47714336785916
RPf_00514_intact_mesh.png,1035.0,27.0,19.42423666926857
RPf_00508_intact_mesh.png,1708.0,1302.0,120.11865738556568
RPf_00506_intact_mesh.png,258.0,1815.0,-300.8290157285817
RPf_00511_intact_mesh.png,1792.0,832.0,-46.399363579202124
RPf_00517_intact_mesh.png,461.0,548.0,128.46900077801314
RPf_00503_intact_mesh.png,639.0,1768.0,-173.92665544049436
RPf_00513_intact_mesh.png,1964.0,0.0,109.39052706755085
RPf_00505_intact_mesh.png,1436.0,2031.0,405.5586558574617
RPf_00516_intact_mesh.png,0.0,476.0,21.17920938027374
RPf_00512_intact_mesh.png,61.0,1040.0,141.55416790689685
RPf_00515_intact_mesh.png,445.0,1128.0,535.4337193780136
